customer_id,customer_name,email,phone_number,city,state,country,signup_date,customer_segment,loyalty_status,customer_status
C4551,Nicholas Dean,tsharp@example.org,821.611.9909x2317,New Connieberg,Georgia,India,2023-06-10,Premium,Silver,Active
C4552,Allison Mcdaniel,marquezdavid@example.org,+1-775-472-3414x855,Kathleenside,Hawaii,USA,2021-06-12,Corporate,None,Inactive
C4553,Karen Robinson,xglass@example.org,2929186860,Baileyport,Minnesota,India,2026-03-28,Premium,Gold,Inactive
C4554,Danielle Simpson,wlevine@example.org,001-701-280-4602x4788,Wrightmouth,Colorado,India,2025-04-23,Retail,Bronze,Inactive
C4555,Mary Owens,harristina@example.net,+1-839-479-2437x586,South Brandyview,Arkansas,USA,2021-11-15,Premium,Bronze,Active
C4556,Susan Turner,angel03@example.com,(698)328-5967x576,Port Justin,Vermont,USA,2024-04-02,Corporate,Silver,Active
C4557,Scott Foster,carrie70@example.com,001-320-694-5156x5910,Danielfort,Pennsylvania,USA,2021-08-14,Premium,None,Inactive
C4558,Robert Mahoney,sandrabradley@example.org,925-494-6951x979,West Randy,Texas,Australia,2021-07-07,Retail,Bronze,Inactive
C4559,Angela Wright,sarah11@example.org,+1-211-572-0850x135,Knightberg,Massachusetts,USA,2023-09-09,Premium,Silver,Active
C4560,Robert Montes,smithgary@example.com,9874099820,Tracytown,Oklahoma,Australia,2025-06-26,Corporate,Silver,Active
C4561,Kelly Heath,matthewcarpenter@example.net,+1-820-928-0232x4511,North Jessicachester,Nebraska,Australia,2022-06-28,Retail,Gold,Active
C4562,Jeremiah Johnson,ericdillon@example.com,714-635-8449x955,Turnerville,California,India,2024-10-08,Retail,None,Inactive
C4563,Angela Walters,rsnow@example.net,4805217592,Summersberg,West Virginia,USA,2024-12-23,Premium,Bronze,Inactive
C4564,Dennis Wilson,jasonwright@example.net,001-917-900-2316x585,North Kayla,Alabama,Australia,2024-09-05,Retail,Silver,Active
C4565,Karen Jenkins,fsmith@example.com,001-903-493-3415x1041,East Christopher,Ohio,Australia,2025-02-05,Premium,None,Active
C4566,Michael Smith,stephaniegonzalez@example.net,859-236-6805,Lake Stevenville,Maryland,USA,2025-12-06,Corporate,Silver,Active
C4567,Jared Wallace,aaronlawson@example.com,826-547-8787x433,Tammyfort,Ohio,India,2023-03-23,Retail,Bronze,Active
C4568,Jeremy Adkins,nicholas23@example.org,(839)521-1155x21144,Bassstad,Georgia,USA,2022-12-25,Retail,Gold,Inactive
C4569,Jessica Nelson,jacksonkathleen@example.com,410-319-5447x150,Kristenstad,Nebraska,USA,2023-10-27,Corporate,Gold,Inactive
C4570,Alexander Simpson,joneskimberly@example.org,700.375.0463x30207,Donaldshire,Texas,USA,2021-06-28,Retail,Silver,Inactive
C4571,Christine Gray,pamelachase@example.com,363.750.5814x627,South Scott,North Carolina,India,2024-04-08,Corporate,Gold,Inactive
C4572,Jenna Martinez,samantha91@example.net,+1-614-880-3386x9278,Miguelview,New Mexico,Australia,2021-09-04,Premium,Bronze,Active
C4573,Miguel Rodgers,travismichael@example.com,579.594.9996,Wallacemouth,California,Australia,2024-06-19,Corporate,Bronze,Inactive
C4574,Steven Mccoy,scott20@example.net,850-369-3772,Johnborough,Arizona,USA,2025-04-18,Corporate,Bronze,Active
C4575,Crystal Wang,lschmidt@example.net,+1-625-601-9505x1715,Mitchellstad,Colorado,Australia,2022-06-18,Corporate,None,Active
C4576,Jordan Hall,amber64@example.com,+1-237-587-0181,South Shane,Massachusetts,India,2022-04-20,Corporate,Gold,Inactive
C4577,Deborah Smith,gibsonjordan@example.org,+1-500-597-2115,Brittanyview,California,Australia,2023-09-27,Retail,Gold,Active
C4578,Leslie Cox,jeff58@example.org,001-527-583-4337x3589,South Tommybury,New York,USA,2022-02-17,Corporate,None,Inactive
C4579,Samantha Pollard,hallclaudia@example.com,486-998-6785,East Thomas,Connecticut,Australia,2021-12-30,Corporate,Silver,Active
C4580,Angela Cain,bill72@example.org,252-687-8925x50542,Leeton,New Hampshire,India,2025-01-22,Retail,Gold,Active
C4581,Gregory Medina,tiffanyvaldez@example.org,+1-304-495-3355x167,West Alexisborough,Georgia,USA,2025-11-02,Retail,Bronze,Active
C4582,Timothy Moore,thomas29@example.net,628-340-0974x9692,Timothyfort,New Jersey,Australia,2024-02-19,Retail,Bronze,Inactive
C4583,Karen Haney,dukedavid@example.net,001-664-630-7190x704,Victoriachester,Louisiana,Australia,2025-04-08,Retail,Gold,Active
C4584,Samuel May,denise82@example.org,+1-336-448-8529x60861,New Heidimouth,Massachusetts,USA,2024-11-18,Premium,Silver,Active
C4585,Darrell Moore,baileypatrick@example.com,(548)723-6579,Hufftown,Texas,India,2025-12-23,Retail,None,Active
C4586,Donna Reeves,mpetty@example.net,512-599-1939,Cruzshire,Alaska,Australia,2021-12-16,Retail,Silver,Inactive
C4587,Denise Gonzalez,liulance@example.net,462-536-0829x2939,Rodriguezport,Nebraska,USA,2024-10-05,Retail,Bronze,Inactive
C4588,Amanda Mckee,brianbaker@example.net,581-803-5676,Port Nicholasville,South Dakota,Australia,2024-10-11,Premium,Gold,Inactive
C4589,Lori Ramirez,leeaaron@example.com,001-251-226-4416,New Kristie,North Carolina,USA,2022-02-22,Retail,Silver,Inactive
C4590,Vanessa Howard,bennettedwin@example.net,+1-498-594-8451x5641,Philipview,Alaska,India,2022-10-14,Retail,Bronze,Active
C4591,Yvette Wilcox,jmoore@example.com,357.338.3608,Kurtfurt,Indiana,USA,2024-10-16,Corporate,Bronze,Active
C4592,Melanie King,timothygraham@example.com,(755)301-1059x3513,Rogersburgh,New Hampshire,India,2021-06-20,Retail,Bronze,Active
C4593,Michele Gomez,monica86@example.net,+1-510-427-1168x15266,Michaelton,Tennessee,USA,2022-07-28,Premium,None,Active
C4594,Matthew Rhodes,lbaker@example.com,(452)844-1314x6186,Ericksonchester,Maryland,Australia,2025-12-17,Corporate,Silver,Inactive
C4595,Haley Curtis,rsimon@example.com,(741)792-9427,Barryview,West Virginia,India,2025-02-26,Premium,Gold,Active
C4596,Alyssa Lin,hchurch@example.net,001-816-899-4042x57232,Mercadoberg,Oklahoma,USA,2024-04-10,Retail,Gold,Active
C4597,Dustin Mayo,keith62@example.com,001-610-969-3495x1839,West Bethanyshire,South Dakota,India,2025-10-13,Premium,Bronze,Active
C4598,Shannon Becker,jimmyevans@example.net,591.796.2962x1516,East Rebecca,Washington,India,2022-09-24,Corporate,Bronze,Active
C4599,David Juarez,morrowsarah@example.com,(780)652-9984,Scottville,Nevada,Australia,2022-09-06,Premium,Silver,Inactive
C4600,Emily Hull,alexisdawson@example.net,8667002807,Starkmouth,North Carolina,USA,2021-10-11,Premium,Silver,Inactive
C4601,Kelly Woods,pmartin@example.net,9077547571,Lake Garytown,Nebraska,USA,2023-06-06,Corporate,Gold,Active
C4602,Lawrence Mason,kduke@example.net,+1-457-834-5790x760,New Sheliaville,New Jersey,India,2025-06-17,Corporate,None,Inactive
C4603,Anthony Elliott,sergio54@example.net,759-355-2399x6690,North Anthony,Oregon,USA,2021-09-21,Retail,Bronze,Inactive
C4604,Kendra Torres,ywarren@example.com,7839687982,South Joshuatown,South Carolina,India,2024-09-02,Corporate,Gold,Inactive
C4605,Michelle Vargas,williamsscott@example.net,390-861-1652,West Timothy,Vermont,India,2024-04-24,Retail,None,Active
C4606,Deanna Dennis,megan50@example.com,331.679.9509x509,North Jenniferfurt,Oregon,USA,2022-06-19,Premium,Gold,Active
C4607,Blake Petersen,melanie76@example.org,(762)858-5870x285,Millershire,Iowa,USA,2025-06-17,Retail,None,Inactive
C4608,Amber Gonzalez,brian37@example.org,356-255-2596,East Keith,Oregon,India,2022-12-04,Premium,Bronze,Inactive
C4609,Randy Hughes,cindygriffith@example.com,001-466-381-5300,Lake Matthew,Tennessee,India,2025-07-31,Premium,Gold,Inactive
C4610,Brian Scott,taylorfarrell@example.net,+1-608-367-9668x69008,South Benjamin,New Jersey,Australia,2024-08-07,Corporate,Gold,Active
C4611,Kyle Rodriguez,stephen11@example.com,001-630-539-2261x5265,North Lauren,Tennessee,Australia,2022-09-05,Retail,Bronze,Inactive
C4612,James Lane,fray@example.com,957.552.9603x87814,Leestad,Minnesota,Australia,2022-01-26,Corporate,Bronze,Inactive
C4613,Tara Atkinson,abecker@example.org,001-351-249-0844,North Michellefort,New Jersey,USA,2023-09-21,Premium,None,Active
C4614,Vanessa Vincent,yburns@example.com,+1-806-693-7729,South Marthatown,Maryland,Australia,2023-10-12,Corporate,None,Active
C4615,Erin Shepard,ruth61@example.net,841.358.1591x178,Griffinland,Idaho,USA,2022-05-12,Corporate,Bronze,Active
C4616,Kathryn Rodriguez,meganterry@example.net,984-391-6739x43481,Heatherville,Arkansas,Australia,2022-08-26,Retail,None,Inactive
C4617,John Martinez,lynn29@example.com,206-471-2621x403,North Marymouth,New Jersey,USA,2023-04-03,Premium,Silver,Active
C4618,Stacy Collins,asoto@example.org,4683640034,Michelleland,Mississippi,India,2025-12-16,Premium,None,Active
C4619,John Wall,wmedina@example.org,(445)255-2838,Stevenshire,Vermont,USA,2023-02-09,Premium,Bronze,Active
C4620,Jill Jones,dryan@example.org,809-820-2096,Noahland,Nebraska,USA,2025-06-28,Premium,Bronze,Active
C4621,Michelle Wilson,sholmes@example.net,599-839-6358x1508,West Danielfort,Illinois,India,2022-12-12,Corporate,Gold,Active
C4622,Sharon Williams,pamela96@example.org,(877)203-3722,Stevenburgh,North Carolina,USA,2022-06-30,Premium,Bronze,Inactive
C4623,Hannah Johnson,wellsian@example.com,+1-829-611-3788x5740,South Joseph,Wyoming,Australia,2024-12-02,Corporate,None,Active
C4624,Danielle Nelson,griffithryan@example.net,673-620-2424x7453,Rebeccaport,North Carolina,Australia,2023-01-01,Retail,None,Active
C4625,Elizabeth Gonzalez,michelle75@example.org,912-572-2525x975,Ashleyfort,Utah,India,2021-11-03,Corporate,Bronze,Active
C4626,Teresa Taylor,xreynolds@example.net,001-556-440-6051,Velezborough,Idaho,USA,2025-12-28,Premium,None,Active
C4627,Allen Williams,karen93@example.org,2753232782,Robertville,Utah,India,2023-07-28,Retail,Gold,Active
C4628,Kathy Mitchell,josephcohen@example.net,831.370.0485x214,South Brian,Utah,USA,2024-08-20,Premium,Bronze,Inactive
C4629,Charles Page,ashley55@example.org,(725)270-2491x7471,Allenport,Nevada,India,2024-08-18,Corporate,Bronze,Active
C4630,Kathy Bryant,cooperrebecca@example.net,8179714121,Harringtonchester,Mississippi,Australia,2021-12-28,Premium,Silver,Active
C4631,Ryan Underwood,tammyerickson@example.net,744.665.0825,Lake Maxwell,Maryland,USA,2021-06-13,Premium,Gold,Active
C4632,Holly Lynch,pearsonamanda@example.com,001-262-465-1088x250,Port Katherinefort,Minnesota,Australia,2023-11-29,Premium,Gold,Active
C4633,Jacqueline Smith,cassie47@example.net,001-977-532-9452x455,Hurstville,Kansas,India,2023-10-27,Corporate,Silver,Active
C4634,Joseph White,sward@example.net,489-589-7039,New Rachel,California,USA,2022-03-13,Retail,None,Inactive
C4635,Brian Pratt,mcmahonjoanna@example.net,697-219-8415x4581,Theresashire,Montana,Australia,2025-10-13,Premium,Silver,Active
C4636,Nathan Smith,lstewart@example.net,229-307-3490x96920,Kimview,Rhode Island,India,2025-10-20,Premium,Bronze,Active
C4637,Melissa Walter,ericcook@example.net,766.809.0177,Joannamouth,Arkansas,USA,2021-08-17,Premium,Gold,Active
C4638,Donna Smith,lorihill@example.org,(254)728-2747x47844,Matthewmouth,Alabama,Australia,2022-05-30,Corporate,Silver,Active
C4639,Laurie Watson,jennifer80@example.org,403.911.0474x75670,South Ryanbury,Idaho,Australia,2022-10-23,Retail,Bronze,Inactive
C4640,James Washington,hardychristopher@example.com,(875)638-3346x398,West Danielchester,Washington,USA,2023-05-06,Retail,Silver,Active
C4641,Larry Dunn,rmoore@example.net,(907)379-8006,Deniseburgh,Arizona,India,2022-04-06,Retail,Gold,Active
C4642,Maureen Reese,millertammy@example.com,001-543-758-8156x3091,Lisaview,Montana,India,2024-08-18,Premium,Gold,Inactive
C4643,Donald Perez,jmurray@example.org,001-637-604-6064x1348,Johnsonton,North Dakota,India,2024-02-16,Premium,Bronze,Inactive
C4644,Javier Woodard,dylanjones@example.org,647-769-3871,East Barry,New Jersey,USA,2025-05-08,Corporate,Bronze,Inactive
C4645,Gary Jones,ericaturner@example.com,(858)793-9950x432,Garciabury,Alabama,India,2022-03-23,Corporate,None,Inactive
C4646,Regina Hawkins,rickyoliver@example.com,(809)619-3564x8327,Laurahaven,Virginia,USA,2025-01-23,Premium,Bronze,Inactive
C4647,Charles Martinez,ekent@example.org,393.463.8197,Victoriaside,Rhode Island,India,2021-12-04,Retail,Silver,Active
C4648,Michael Soto,amy53@example.net,867-334-6488,Lake Robin,Hawaii,Australia,2024-10-21,Corporate,Bronze,Inactive
C4649,Anthony Long,patricia58@example.net,298.264.7832,Williamburgh,Florida,India,2024-07-18,Retail,None,Inactive
C4650,Doris Bell,bowendaniel@example.org,+1-713-909-8454x8391,South Jared,Vermont,India,2022-08-12,Retail,Gold,Active
C4651,Isabel Page,stephaniearcher@example.org,(575)513-8690,West Tammy,Maine,USA,2023-12-03,Premium,Silver,Active
C4652,Shelly Livingston,alicia99@example.net,001-617-655-6017x36403,Kellyview,South Dakota,USA,2021-11-28,Premium,Gold,Active
C4653,Jerry White,sean18@example.com,976.913.2308x86670,South Janicechester,Missouri,India,2024-03-25,Premium,Gold,Active
C4654,Jennifer Washington,lynchelijah@example.net,822-730-0278x093,Brooksmouth,Alabama,Australia,2026-04-15,Premium,Silver,Active
C4655,Stephanie Thompson,michael11@example.org,579.513.3728x8100,South Lisachester,Oregon,USA,2024-03-30,Corporate,None,Inactive
C4656,Adrian Bishop,buchanankevin@example.net,898.731.0423,Ellisview,Nebraska,India,2021-05-25,Premium,Bronze,Inactive
C4657,Hayley Flynn,halephilip@example.net,(929)483-9331x9454,North Pam,South Carolina,USA,2025-10-01,Retail,Silver,Active
C4658,Joel Gutierrez,corywilkins@example.com,485-988-2317,Barryville,Virginia,USA,2025-10-12,Retail,None,Inactive
C4659,Lisa Carter,browncalvin@example.com,661.622.2799,Bridgetside,Pennsylvania,USA,2025-11-08,Premium,Gold,Active
C4660,Catherine Johnson,scott39@example.net,9478455721,Ramseymouth,Utah,USA,2022-12-11,Premium,Bronze,Active
C4661,Heather Landry,hernandezmelinda@example.org,(837)643-3792,South Pamela,South Dakota,USA,2021-11-14,Retail,Bronze,Active
C4662,Linda Olson,reedkristen@example.org,+1-345-725-6148x44568,North Kimberly,Kentucky,USA,2021-07-24,Premium,None,Active
C4663,Cassandra Pittman,christopherwhite@example.org,825-429-8166x8770,Janiceborough,Hawaii,Australia,2025-07-24,Premium,Silver,Active
C4664,Amy Nelson,gjohnson@example.net,9768121529,Kingtown,Georgia,USA,2021-10-17,Premium,Gold,Active
C4665,Brittany Garcia,aparker@example.com,(861)324-4142x43543,Port Scottmouth,Rhode Island,USA,2024-03-25,Retail,None,Inactive
C4666,Lindsey Gross,christopherfigueroa@example.org,+1-279-528-8230x0687,North Jeffreyville,Illinois,India,2023-11-08,Premium,Gold,Inactive
C4667,Sandy Leonard,bernardhannah@example.com,972-706-9243,East April,Oklahoma,USA,2023-12-02,Corporate,Bronze,Active
C4668,Denise Allen,jcook@example.com,772.313.8738,Whiteberg,Louisiana,USA,2025-07-20,Retail,Gold,Active
C4669,Anthony Davis,qcooper@example.org,913-671-8392x898,Jonesview,North Carolina,Australia,2021-10-26,Premium,Bronze,Active
C4670,Yvonne Quinn,keith70@example.com,295-952-3362x06418,Barneschester,Wyoming,Australia,2022-04-10,Retail,Silver,Active
C4671,Patrick Nguyen,amy58@example.net,7014596314,New Michael,South Carolina,USA,2021-05-12,Retail,None,Active
C4672,Sheri Dickerson,dalebowen@example.com,279-268-8280x376,South Dawn,Georgia,Australia,2022-06-06,Retail,Silver,Inactive
C4673,Michelle Martin,wtodd@example.com,9196019354,New Austin,West Virginia,Australia,2024-04-26,Retail,None,Active
C4674,John Montgomery,currykyle@example.net,512-413-4246x8838,Grimesland,Florida,USA,2021-06-01,Premium,Bronze,Inactive
C4675,Matthew Morales,sarahcastro@example.com,5272892635,East Miamouth,Indiana,Australia,2024-12-28,Corporate,Gold,Inactive
C4676,David Rogers,grantkrystal@example.org,314.953.4172x241,Robertshire,Ohio,India,2021-04-26,Corporate,Silver,Active
C4677,Robert Dennis,ataylor@example.com,964-671-0444x5881,Lowemouth,Texas,USA,2026-04-02,Corporate,Silver,Inactive
C4678,Edward Arnold,brian32@example.net,703.814.3671x01858,Davidberg,Oklahoma,India,2022-10-30,Retail,Bronze,Active
C4679,Kimberly Horn,jnorton@example.com,576.702.7782x739,Port Robinland,Tennessee,USA,2026-03-02,Retail,Bronze,Active
C4680,Wayne Garcia,dcox@example.org,466.461.0774,Tylerville,Delaware,Australia,2023-09-29,Premium,Silver,Inactive
C4681,Michael Woods,andrewsdana@example.com,001-904-928-7478x71951,New Nancyton,New Hampshire,USA,2022-04-08,Corporate,None,Active
C4682,Gregory Price,moranjon@example.net,+1-804-620-7564x01197,Brownberg,Tennessee,India,2025-10-12,Premium,Gold,Inactive
C4683,Kelly Williams,vwilliamson@example.org,+1-943-854-9379x258,North Robertview,Connecticut,India,2023-09-28,Premium,Gold,Inactive
C4684,Jeffrey Hester,henrypam@example.com,487-882-5005x1510,Lake Emilyport,Idaho,USA,2026-01-01,Corporate,None,Active
C4685,Jonathan Ortega,melissa10@example.net,(516)611-8893x91087,Copelandborough,South Dakota,USA,2023-12-06,Corporate,Bronze,Active
C4686,Jordan Ortega,aguilarmax@example.com,(572)802-9299,New Jamieville,Oklahoma,India,2025-07-16,Corporate,Bronze,Inactive
C4687,Brandy Mccoy,pcardenas@example.org,258.765.9826x67706,Lake Samantha,Ohio,India,2025-02-23,Corporate,Bronze,Inactive
C4688,Ryan Conway,christian91@example.net,518-682-4146,East Pamela,Connecticut,India,2022-05-15,Retail,Gold,Inactive
C4689,Mark Poole,zgonzales@example.org,+1-537-899-3385x8410,South Jimmyside,Texas,USA,2024-04-09,Premium,Gold,Active
C4690,Lucas Mccarthy,hsingleton@example.net,707.932.3941x840,Anneton,Mississippi,USA,2022-12-19,Premium,Bronze,Active
C4691,Michael Bennett DDS,christopherpaul@example.com,945-444-1221x451,Woodwardmouth,Delaware,India,2024-08-30,Premium,Gold,Active
C4692,Cindy Stone,brendawalker@example.com,001-639-969-4566x4132,New Brian,Indiana,USA,2023-05-26,Premium,Gold,Active
C4693,Sarah Stokes,stevensclaudia@example.net,308-554-8135,Lake Antonio,Texas,USA,2025-12-27,Corporate,Bronze,Active
C4694,Natalie Gutierrez,qgray@example.org,7999929149,South Monicaport,South Carolina,Australia,2022-01-20,Premium,Gold,Inactive
C4695,Dwayne Cooley,thorntonevan@example.net,(490)544-1623x715,Annafort,Vermont,Australia,2023-05-20,Retail,Bronze,Active
C4696,Tyler Moran,breannamyers@example.com,001-216-605-5992x305,East Rebeccaton,Oklahoma,Australia,2021-11-13,Premium,None,Inactive
C4697,Kevin Patel,andrew16@example.com,9039609358,East Andrew,Arizona,India,2023-01-17,Corporate,None,Inactive
C4698,Tyler Martin,samuel34@example.org,+1-922-413-2857x35908,Maldonadofurt,Minnesota,Australia,2024-09-17,Premium,None,Inactive
C4699,Steven Bradley,sloanstephanie@example.com,525.944.2406,North Amberton,Texas,USA,2026-04-06,Corporate,Bronze,Inactive
C4700,Robert Mclaughlin,clarkmarvin@example.org,366.965.3189x8056,Kingshire,Washington,India,2026-04-20,Corporate,Bronze,Inactive
C4701,Briana Mcguire,kathryn75@example.org,(878)446-3527x674,Whitetown,Delaware,USA,2025-07-04,Premium,Silver,Inactive
C4702,Dennis Bolton,richardedwards@example.org,925-272-8190,Port Jonathan,New Hampshire,Australia,2022-10-19,Premium,None,Inactive
C4703,Stephanie Farmer,wrobbins@example.net,885.505.3740x1162,Medinaville,West Virginia,USA,2025-06-01,Premium,Gold,Inactive
C4704,Andrew Klein,aguilarmichael@example.net,5072023626,West Annhaven,New Jersey,USA,2022-06-15,Retail,Bronze,Active
C4705,Patrick Cantrell,lowerychristopher@example.net,(953)267-8754,Daniellechester,Hawaii,India,2022-10-18,Corporate,None,Active
C4706,Mary Owens,freemanmichael@example.org,+1-462-859-4295,North Jasonmouth,Connecticut,India,2024-10-29,Premium,Bronze,Active
C4707,Mitchell Suarez,martinezsarah@example.net,001-756-701-2397x263,Collierstad,Arizona,India,2022-03-30,Retail,None,Inactive
C4708,Noah Gordon,bakerandrea@example.com,683.235.5572x1770,East Amyburgh,Alaska,USA,2024-09-24,Retail,Bronze,Inactive
C4709,April Mason,justin52@example.com,(276)503-3995x24240,West Audreybury,Michigan,India,2023-09-04,Retail,Gold,Inactive
C4710,Cesar Sutton,dgalloway@example.net,(795)218-3462x7186,Michaelberg,New York,Australia,2021-08-12,Retail,Bronze,Inactive
C4711,Victoria King PhD,kristie21@example.net,403.321.6573x73663,Lake Zacharyside,Iowa,USA,2025-05-19,Corporate,Bronze,Inactive
C4712,Jessica Russell,gregorywilliams@example.org,900-946-8177x405,Wagnermouth,Utah,USA,2023-04-30,Premium,Silver,Inactive
C4713,Jacob Phillips,ubrown@example.org,917.456.5787x99214,Calebmouth,Washington,India,2023-06-13,Retail,None,Active
C4714,Raymond Duran,sarahgonzalez@example.org,(895)296-4281,Port Briannaland,Vermont,India,2025-01-23,Premium,Gold,Active
C4715,Anthony Medina,oconnordominique@example.com,984.885.1049,Lake Cassandraside,New Mexico,USA,2024-08-21,Premium,Bronze,Active
C4716,Jean Davenport MD,dickersonjacqueline@example.net,001-951-215-8529x2904,Josephville,Oklahoma,USA,2025-07-26,Corporate,Bronze,Inactive
C4717,Mary Johnson,millergary@example.com,481-433-5609,East Raymondland,Minnesota,Australia,2025-07-01,Corporate,Gold,Active
C4718,Timothy Taylor,sherriwilson@example.com,001-943-265-9401x4943,Johnstad,Kentucky,Australia,2022-10-25,Premium,Bronze,Inactive
C4719,Kari Lewis,morgan26@example.org,407.255.2235x07453,Josetown,New Jersey,India,2025-12-24,Retail,Bronze,Active
C4720,Richard Martinez,gonzaleschristopher@example.com,+1-409-858-4844x843,Evansborough,Maryland,USA,2021-12-12,Premium,Gold,Active
C4721,Christopher Price,cwilliams@example.net,(351)891-5008,Murrayfort,Alabama,India,2021-05-19,Premium,Bronze,Inactive
C4722,David Butler Jr.,jenniferflores@example.com,583-575-4869x34011,Shaunton,Virginia,India,2023-12-18,Retail,Gold,Inactive
C4723,Dr. Derek Small,mitchellmarvin@example.net,435-463-4553x514,New Matthewton,New Mexico,USA,2021-06-07,Premium,Bronze,Inactive
C4724,Ronnie Johnson,ikelly@example.org,445.635.1552,Millerhaven,Minnesota,USA,2024-10-21,Retail,Silver,Inactive
C4725,Teresa Simon,rwilcox@example.net,240.835.8440x7071,East John,Maine,India,2025-10-22,Corporate,Gold,Active
C4726,Kayla Le,shawna21@example.net,230-765-2360x39397,West Deborahton,Utah,USA,2021-06-09,Retail,Gold,Inactive
C4727,Edward Combs,denisekelly@example.org,815-721-0694,Lake David,North Carolina,Australia,2025-11-08,Premium,Bronze,Active
C4728,Maria Johnson,guerramaria@example.org,458-801-4181x554,Jordanmouth,Arizona,India,2022-05-23,Retail,Silver,Inactive
C4729,Kelly Gutierrez,amandacook@example.org,729-718-8804,Lake Nathan,Oklahoma,India,2022-11-15,Retail,Gold,Inactive
C4730,Allison Stewart,jonathanellis@example.net,(738)838-8948x283,Kimberlymouth,Indiana,USA,2022-03-26,Premium,Silver,Active
C4731,Lance Young,davistyler@example.com,428-886-7175,Jasonchester,North Dakota,India,2022-05-25,Premium,Silver,Inactive
C4732,Paul Reed,spearsmelanie@example.org,(666)362-2978,South Michelleside,Kansas,Australia,2024-11-21,Premium,None,Active
C4733,Michael Mendoza,kimberlyevans@example.org,001-847-802-6338x12118,South William,Nevada,India,2023-07-24,Retail,Gold,Inactive
C4734,Alyssa Hamilton,wilkersonsean@example.com,(735)259-2430,Nicolestad,West Virginia,Australia,2023-02-27,Corporate,Gold,Inactive
C4735,Christine Washington,jonathanstevens@example.com,758.506.4837x65457,South Ryan,Wyoming,USA,2022-05-20,Retail,Silver,Inactive
C4736,Tara Savage,bethany13@example.org,558.231.4456,South Nicoletown,Utah,India,2023-11-14,Corporate,Bronze,Active
C4737,Jessica Silva,bradley17@example.org,997.716.3667,Armstrongfurt,Maine,India,2024-06-26,Corporate,None,Active
C4738,Sheila Nielsen,whitejessica@example.org,001-494-500-9316x89708,North Anthony,New Jersey,India,2024-07-03,Retail,None,Inactive
C4739,Walter Sherman,michael79@example.net,351-939-7247,West Richard,Illinois,USA,2021-08-28,Premium,Bronze,Active
C4740,Elizabeth Hall,samantha90@example.org,311-810-4574,Markview,Arkansas,Australia,2026-04-25,Premium,Silver,Active
C4741,Amy Parker,erica81@example.org,9608017773,North Krista,Maryland,USA,2025-10-10,Retail,Silver,Inactive
C4742,Devon Glass,carolyn67@example.com,430.256.6296,Jonathanview,Minnesota,USA,2025-08-12,Corporate,Silver,Active
C4743,Chad Manning,hgutierrez@example.net,388.773.7954,Matthewside,North Carolina,USA,2025-03-13,Corporate,None,Inactive
C4744,Richard Hampton,stephaniejackson@example.com,717.977.7157x339,Wrightberg,New Jersey,USA,2022-06-17,Premium,Silver,Inactive
C4745,Randall Tyler,andersonchristine@example.net,992-201-1258,Port Kristinaberg,Vermont,Australia,2021-08-14,Premium,Silver,Active
C4746,Kyle Rojas,zbarton@example.net,906-459-2574x02792,Port Seth,Wyoming,Australia,2024-08-01,Premium,Silver,Active
C4747,William Harper,shannon78@example.net,(962)957-1060,South Claytonhaven,Georgia,USA,2023-06-03,Corporate,Silver,Inactive
C4748,Scott Bennett,frostlisa@example.net,384.471.1352,West Karen,Alaska,Australia,2022-05-05,Premium,Silver,Active
C4749,Pamela Hill,rbell@example.net,+1-669-443-8684x00757,Davischester,Arkansas,India,2022-12-07,Retail,Gold,Active
C4750,Eric Arnold,fross@example.com,(708)656-6024,Lake Melissaton,New Hampshire,Australia,2024-09-06,Corporate,Gold,Inactive
C4751,Anthony Turner,ecrawford@example.com,(720)686-5351,Valenciachester,Idaho,India,2024-04-09,Corporate,Gold,Active
C4752,Robert Green,pjohnson@example.com,001-895-764-0394,Ruizfurt,Kentucky,USA,2023-08-05,Corporate,Silver,Active
C4753,Peter Drake,elizabethdouglas@example.com,001-931-767-1994,Christinaland,Wyoming,India,2022-06-08,Corporate,Bronze,Inactive
C4754,William Brown,fyoung@example.com,001-241-273-4254x44185,Taylortown,Pennsylvania,India,2021-11-12,Corporate,Silver,Inactive
C4755,Christine Hall,silvajeffery@example.com,504.864.3657,Smithview,Connecticut,Australia,2026-03-18,Corporate,None,Inactive
C4756,Angela Molina,vaughansheila@example.org,405.331.2086,Briantown,Arizona,USA,2025-10-05,Retail,Silver,Inactive
C4757,Courtney Carter,tylergonzales@example.net,255-341-1298,Kellerton,Missouri,India,2021-08-03,Retail,Silver,Inactive
C4758,Megan Barnes,williamwalton@example.net,582-772-0568,Lake Mary,Massachusetts,USA,2021-08-09,Premium,Gold,Inactive
C4759,Joanna Martinez,cindy13@example.org,9107315776,Shawnmouth,Hawaii,USA,2022-06-11,Corporate,Bronze,Active
C4760,Wendy Carroll,travis53@example.com,743-642-1005,Fisherfurt,Mississippi,Australia,2024-06-15,Premium,None,Inactive
C4761,Joseph Powell,onelson@example.com,296-397-3332x45157,Kevinside,Arizona,India,2021-09-16,Corporate,None,Active
C4762,Diana Walker,carlgomez@example.org,379.486.0714x6668,Jimmyside,Mississippi,India,2022-03-12,Corporate,Bronze,Active
C4763,Lisa Wade,othompson@example.com,689.294.1653x4998,Martinmouth,Utah,USA,2023-11-13,Corporate,Silver,Active
